                   x                   y                   z
         -0.00579555           -0.980106            0.867669
            -1.38377          0.00216806             1.24814
            0.270797           -0.265606             0.57146
           -0.403095            0.303068            -1.24214
           -0.753233             1.66404            -1.36647
           -0.373148           -0.238422           -0.173954
            -0.11729           -0.663205           -0.948774
            0.886857            0.364766           -0.978171
              2.2655           -0.532884           -0.216737
            -2.96375               1.565             1.34112
            -0.76762             1.74507            -1.58358
             1.11416             1.14657             2.05424
            0.306578             1.18711           -0.739521
            -1.35444             1.17566           -0.337038
            0.540249            -1.93467            0.243548
             1.53938           -0.371939           -0.291588
              1.4423            0.949587           -0.135559
             -0.4026           -0.159992          -0.0616594
            -1.01294             1.16098             1.87857
            -0.44009             1.12204             1.52219
           -0.762033            -1.63334           0.0457437
            0.903055           -0.274026           -0.454083
          -0.0110651           -0.123824           0.0660877
           -0.306857            0.864256            0.226889
            0.339779            0.176477          -0.0785106
           -0.673642             1.04713             1.01193
             1.02266            0.460042            0.467648
            0.224943            0.518274             -1.5377
            0.530956            -1.29766           0.0869001
             -1.9606             1.65099            0.981375
           0.0244383           -0.684403           -0.863231
            0.554048          -0.0730778           -0.867663
            0.514371           -0.543199             3.06171
           -0.411114           0.0177834           -0.396236
              1.1471            0.386984             1.78094
            0.850061            0.511869            0.725727
            -1.72123            0.618996            -1.45701
          -0.0203594            0.721458             1.55001
            0.534638            -3.36926            -1.31591
           -0.459683            0.105918            -0.23289
           -0.469523            0.205593            0.267882
            0.553929           -0.641336           -0.801304
            0.380585            0.264561            -1.70854
             0.63084           -0.761035         -0.00747326
            0.398192            0.121131          -0.0237782
           -0.612731            0.467306            -1.96297
             1.61054           -0.709184           -0.738494
          -0.0789443           -0.956146           0.0770994
              1.0319             1.15455            -1.94395
           -0.704929            0.372173             0.74375
             2.09337             -2.3032            -1.10154
            0.970902            0.437775          -0.0284578
             2.18385            -1.56539           -0.743086
            -1.62783            0.114461             0.68932
            -1.81442              2.0092            0.932203
           -0.290062           0.0128505            -1.32186
            -0.83253           -0.476896           -0.134163
             0.96082            0.989027            -3.78622
            0.743102            0.215122           -0.607416
             1.10988            0.111581             -1.0456
             -1.0506           -0.858465            0.178882
            -1.12037             1.89558          -0.0235531
           -0.629441            -0.94289            0.717905
            0.999974            0.700079            0.716841
            -1.37973             0.10021            0.877583
             1.44336            0.635744            -2.43685
            0.952709          -0.0195132            -1.29164
           -0.925025            -0.13711            0.363961
           -0.114737           -0.322312              1.5984
             1.21131           0.0212043            0.955845
             5.14104           -0.942091             1.87455
             2.31736             1.39731             2.14026
           -0.373682          -0.0305698             1.84133
           0.0534035           -0.361089            0.101982
             1.10834            0.563506            0.798051
           -0.167241           -0.744692            0.709024
           -0.598916            -2.01049           -0.197705
            -1.20954               1.195            0.540691
            0.170871            0.148902            0.467468
           0.0843512             1.16472            -1.06058
             1.16777             -1.1143           -0.218876
          -0.0527362            0.282017           -0.967717
           -0.156635            -1.37664           -0.935547
           -0.762505           -0.334834            -1.53594
           -0.721545            0.779754            -1.91779
            0.256461           -0.889765             1.51683
            -1.34356           -0.599194            0.724522
          0.00106506            0.344431              1.5158
           0.0920764          -0.0188628            -1.08456
             0.47728           -0.110472            -0.19175
            0.379918            0.567498           0.0226176
           -0.993271           -0.181201             1.35521
            0.831971            0.629477             1.67479
             1.00643            -1.34816             1.15083
            -1.02569             0.57414           -0.303156
            0.733679            0.590486           -0.715726
           -0.321575            -2.25905            0.812529
            -2.59337           -0.683562           -0.207231
           -0.209402            0.456077            0.862439
           0.0990438            0.393741           -0.489376
          -0.0323072            -1.17782          -0.0237403
            0.230127           -0.509218           0.0588231
           -0.546891             0.44072           0.0548412
              1.7145            -2.50145             2.97899
            0.900223           -0.397224           -0.859567
           -0.247628            0.161031           -0.337423
            0.207875            -1.66613          -0.0566168
           -0.271866            0.054619            0.189324
            -1.43979             1.29536           -0.165869
            0.692687             3.30296             1.57954
             -1.5953           0.0652431          -0.0292612
             0.12783            0.558729            0.305655
            0.224596           -0.690346            -1.43112
            0.996641           -0.103059            0.467997
            0.814163             2.36197             1.48863
             1.17179           -0.103452           -0.374253
             0.27975           -0.097346           -0.197321
           -0.134272              0.6927            0.347963
            -1.35007           -0.546764            0.319378
         -0.00685687            -1.01299            -0.71362
             0.60105            0.299654            0.191084
             1.02521             1.39425            -1.25621
           -0.892438            0.517291           -0.644439
            -3.45029           -0.343208             0.93382
            0.684397           -0.779799           -0.216361
             1.47491            -1.83466            -1.28037
            -0.27066            0.415185             0.23235
            0.213533            0.116444            0.170922
            0.650439           -0.363226           -0.485458
           -0.130713           -0.898621             1.11097
           -0.995834            -1.02419            -1.47892
            0.862873             1.05744             1.70266
            0.295999             1.68071            -1.19196
            0.500215           -0.757819            -2.11811
             1.26847           -0.490789            0.552844
           -0.650624            0.786736             1.20734
             1.30799           0.0897357             1.61621
             -2.1643            0.203945           -0.299147
            0.567808             1.31814            -1.02855
           -0.325585             -1.7127            0.758612
            0.382317            -1.87534          -0.0696479
            0.299578            -1.03332            -1.66783
            0.395569             1.86687            0.474757
            0.879335            -1.34839            -0.69367
            -1.10844            -2.22084             1.59336
          -0.0247886            0.430481           -0.755165
          -0.0586656           -0.229606            0.388016
            -1.50732           -0.594213             1.43645
          -0.0734751            -0.47135           0.0834556
           -0.794232             0.07954            0.473315
            -0.12257             1.29366           -0.609632
            -2.10269            0.652604            -1.64787
             1.30552            0.731373            -1.06445
          -0.0192541          -0.0645117            0.340841
           -0.388514           -0.631959           -0.351365
            -1.08125           -0.174023            0.286702
             2.26249            0.276157            0.793363
           -0.930663           -0.577728            -0.70501
          0.00250983           0.0730299          -0.0730483
             2.10726            -1.25727           -0.607374
           -0.375691            -1.18635             2.22142
             0.38557           -0.761019             1.26978
            0.485956            -1.30063             1.11099
           -0.885515           -0.264922             -0.7572
           -0.149234           0.0226613           -0.426633
           -0.469124            -1.23653             1.74889
            0.989627            0.465178            0.914811
            0.681186            -1.27559           -0.366968
            0.310776             1.00764           -0.327942
             1.53021           -0.648288            0.236506
            0.201498            -0.68393             1.33648
             -0.5922           -0.280335            -1.16536
            -1.35493              -1.285           -0.074312
          -0.0239971             1.16742             0.51398
            -1.11931             0.70432            0.508194
           -0.352313            0.946458           -0.323847
            0.437885           0.0505533            -1.12546
            -2.93197            0.677513            -1.40241
           -0.794351           -0.776887            -0.70011
            0.619185            0.677647             1.70193
           0.0639508             0.43196            0.321813
            -1.48127           -0.363826            0.309389
            0.748648           -0.977087            -1.43251
              1.3118            -1.42608            0.233193
          0.00448126            -1.09161           -0.537671
             0.16397           0.0210991           0.0115596
            -1.23215            0.537227            0.642437
            0.221801          0.00504971            0.742103
           -0.784419            -1.12505            -2.43563
             -1.3475             0.60727           -0.256488
           -0.398891             0.30774            0.111189
           0.0599151            0.923467            -0.39766
           -0.655337            0.970141           0.0433514
            -1.07212            -1.01875             1.25294
             0.53385            -0.76997           -0.881119
             1.31723            0.750372             1.83032
           -0.939923           -0.137085           -0.413249
            0.101328            -1.21826             -1.1509
            -0.61248           -0.340825             -1.9566
            0.895467              1.3061            0.379496
             1.34746            -2.69418            0.659004
           -0.263206             -1.0047             1.56923
            0.403714           -0.349816            0.888656
             0.43612           -0.463836           -0.844462
            0.460364            0.740421            -1.21033
           -0.914654            0.461284          -0.0418634
           -0.876463            0.317362            0.499881
            0.516562           -0.532485            0.292921
           -0.575915            0.271049           -0.449358
             1.66438             2.15786            0.062404
           -0.985104           -0.214772           -0.153567
           -0.934455             1.00219            0.445747
            0.963568          -0.0484756            0.699453
            -2.33457            -2.37498             1.53313
           -0.288745           0.0145849            0.571424
             1.12097             2.42796           -0.475988
            0.452728            0.341137           -0.453833
            -0.79228            0.312037           -0.314466
            0.465683             1.05585           0.0637356
            0.343369           -0.552875           -0.614318
            0.647377            0.664299           -0.804554
           -0.500363            -0.94512            -1.68935
          -0.0112619           -0.424764            0.392532
           -0.572758            0.461151          -0.0673609
           -0.438036          -0.0894295            0.974341
             1.20517          -0.0206371           -0.633094
           -0.986235            0.351699         -0.00505882
             2.04769           0.0367419           -0.319771
          -0.0512865           -0.531655           -0.605223
            0.145178            0.591884             1.01102
            -0.09391           -0.797319           -0.924946
             1.22314            0.720002            0.454578
            -1.60486            -0.27955            -1.68347
           -0.381132           -0.315564           -0.384612
            -1.20798            0.563976           -0.142315
            0.358535             2.10954            -0.43708
            -1.39415            0.370953           -0.877095
           -0.166893             1.86649             1.81439
            -2.77385            -2.06491            -1.00695
            -1.09449           -0.857963            -1.53693
           -0.363813            0.139124          -0.0385909
            0.176512           -0.466671           -0.283655
           -0.464111            -1.70799           -0.470466
            -0.08603            0.528716               2.027
           0.0475884           -0.716494            0.260699
           -0.215896           0.0866996             0.59456
             1.41665             0.58242            0.459131
           -0.570822            0.412302            -1.45209
            -1.26439             -2.1375            -2.34945
            -2.09053           -0.373383            -1.95155
             -0.9315            0.472843            0.241803
            0.142512            -4.48786            -1.50888
            0.202495             1.22359            -1.65105
           -0.107071            -0.26816           -0.116207
            -1.06476           -0.618648            0.102561
            -1.19958            0.366601          -0.0252137
           -0.180244            0.687561           -0.670506
            0.463252            0.496344            0.938932
            -0.30752            0.128572           -0.179505
            0.801839             1.79501            0.908252
            -3.16333            -0.97876           -0.399916
           -0.486259           0.0979923            0.493041
           -0.312725            -2.20889             1.02037
            0.764788             0.14441           -0.723482
            0.450518           -0.482127           -0.329701
             1.10437             1.09568           -0.654675
            -2.53958             -2.2403           -0.234674
             1.41784             -0.2728            -0.85284
            0.292215           0.0763432          -0.0594972
            -1.24106           -0.696626            0.786229
           -0.437207            0.124137           -0.662208
            0.029949            0.631274           -0.205237
            0.283993              1.1796          -0.0192554
             1.94482          -0.0580863            -1.05052
           -0.712512            -2.53675            -1.32853
            0.375104           -0.612225            0.405644
             0.33088             2.00302          -0.0881826
            0.144659            0.498821            -1.49928
            0.256459             1.08403            0.357555
            -1.75431            -2.61971            -1.28727
           -0.529072          -0.0367418           -0.883439
               1.119             1.81097            0.115735
           -0.252778           -0.363351           -0.317848
           -0.435369           -0.395283             0.31536
            -1.31747             0.38554            -2.34932
          -0.0956477            0.971479            -0.74277
            0.914189           -0.981465            -0.98834
          -0.0962547             -0.4387             1.33719
             1.52798            0.576224            0.694966
            0.532996             1.94324              1.3977
          -0.0367085           -0.199923            0.087897
            -1.37857            0.176002           -0.950791
          0.00298958            0.335744            0.187911
            0.142783            0.460099           -0.692898
           -0.630982           -0.802634            0.339807
            -1.43778           -0.283305            0.751861
            0.668238            0.295613            0.379092
            0.899937               2.075            -1.20686
           -0.917087            -1.45516            0.306637
            -0.25231            0.107118           -0.709596
            -1.05399             0.33552           -0.846293
            0.851548           -0.897258            0.390864
            -2.19051           0.0864024            0.130625
           -0.650072           -0.370795            -0.67583
             1.82636             4.15399            0.249282
            0.627185          -0.0566114            0.150034
           -0.222657           -0.183928          -0.0615856
           -0.558031            -3.18772             2.45622
           -0.844083           -0.316007            0.878459
            0.220031          -0.0244202           -0.362682
           -0.828822           -0.653296           -0.663066
           -0.746296           -0.591571            0.244284
             3.25245            0.823463           -0.514137
           -0.759386           -0.561815             -0.4617
             1.22495            0.918773           -0.418404
           -0.182351           -0.250868            0.788156
           -0.928178             1.00402             1.11956
            0.721463             1.18084            -1.59827
           -0.392576             1.84424           -0.621483
          -0.0976998           0.0260374            0.458548
          -0.0507337            0.711813            -0.99548
             2.39323             0.56234            -0.54777
             0.13236           -0.104157           -0.438007
           0.0250963            -1.71964            0.181938
           0.0868116           -0.178694            0.180784
             2.10388             0.80109            -1.07073
            0.414426               1.289            0.976004
          -0.0968057           0.0383101            0.267202
            -1.73197             -0.6826           -0.120503
            0.782237            0.186301            0.961996
             3.45198            -1.99336            -1.38956
           0.0395204            0.779858            -1.58378
            0.447432             1.07081            -1.84791
            0.501654             0.35274           -0.907969
             1.37104           0.0938229            0.518103
           -0.108012            0.529188           -0.278173
           -0.291869            0.447706            0.339377
           -0.644572            0.994113            -1.41881
            -2.21293              1.0161             1.06707
            0.192114             1.03692            0.545752
             1.08922            0.183898            0.764294
              1.0307            0.415554            0.895819
           -0.549131             0.41243           -0.879087
           -0.789331            0.804257             1.59781
           -0.559686            0.148461           -0.596989
            -1.20006           -0.855445            0.510691
              -1.563           -0.221277           -0.417931
            0.206132            0.547157           -0.774871
           -0.305095            0.314698               0.513
          -0.0991183           -0.965836           -0.148464
            0.832913           -0.352556             1.38616
           -0.199181            -1.12428           0.0471446
            -2.44301            -1.17388            0.865247
          -0.0322123            0.355076           -0.300368
             -1.0714            -1.88867             2.72648
           -0.181406           -0.022209            0.965995
            0.247816             1.30394           -0.981649
            -1.48689            0.534386            -2.24558
             1.52399            -1.61998             1.72378
              1.4155            0.625555            0.218468
          -0.0168571            0.857693           -0.018221
            0.564676             1.00109             1.12929
            0.158565           -0.526151           -0.282589
           0.0332059            0.556047           -0.313362
            0.724359            0.677098            0.248418
            0.420648           -0.918895           -0.750489
           -0.378488            0.095757           -0.609778
            0.282126            0.439673            0.201694
          -0.0677502            0.178659           -0.109693
